student_id,age,gender,branch,cgpa,internships,projects,coding_score,aptitude_score,communication_score,python_skill,sql_skill,excel_skill,power_bi_skill,dsa_skill,cloud_skill,cybersecurity_skill,placed,company_type,package_lpa
S1026,22,Prefer not to say,ECE,6.71,0,5,71.77,72.47,96.0,0,0,0,0,1,0,1,0,,
S1027,22,Female,EEE,7.14,1,2,87.36,74.57,77.72,1,1,1,0,1,1,0,0,,
S1028,21,Male,CSE,9.47,1,2,91.13,81.82,77.13,1,1,1,1,1,0,0,0,,
S1029,20,Female,IT,5.98,2,0,79.64,58.07,65.77,1,1,1,0,1,0,0,0,,
S1030,21,Female,ME,5.62,1,1,64.38,58.35,85.8,1,1,1,1,1,0,0,0,,
S1031,23,Prefer not to say,IT,7.7,0,3,86.36,57.13,84.35,1,1,1,1,0,0,0,1,Startup,8.37
S1032,23,Male,ECE,9.3,0,1,65.51,84.79,83.16,1,1,1,1,1,0,0,1,Service,6.27
S1033,22,Male,IT,6.15,0,2,76.51,90.3,74.29,1,1,1,1,1,1,0,0,,
S1034,21,Male,IT,7.03,2,1,59.83,56.36,96.0,1,1,0,0,0,1,0,0,,
S1035,20,Female,CE,9.48,1,1,68.16,83.28,88.8,1,1,1,1,1,0,0,0,,
S1036,23,Non-binary,ECE,8.32,2,2,63.95,64.75,92.37,1,1,1,0,1,1,1,1,Startup,12.26
S1037,21,Male,EEE,6.93,3,2,67.9,69.3,81.59,1,1,1,0,1,1,0,1,Service,6.24
S1038,21,Female,CSE,6.83,1,3,55.21,72.21,77.0,0,0,1,1,1,0,0,0,,
S1039,21,Male,ECE,9.04,1,3,63.62,70.46,87.08,0,0,0,0,1,0,0,0,,
S1040,22,Male,IT,6.39,0,3,94.92,74.06,91.6,1,1,1,1,1,0,0,0,,
S1041,21,Female,CSE,6.84,1,0,62.88,70.4,65.3,1,1,1,1,1,0,1,0,,
S1042,21,Female,CSE,6.71,1,5,86.28,67.13,96.0,1,1,1,0,1,0,0,1,Product,13.65
S1043,20,Male,ECE,8.19,1,2,71.39,71.43,81.16,1,1,1,1,1,0,0,1,Startup,12.83
S1044,22,Female,ECE,6.99,0,4,77.71,72.3,96.0,0,0,1,0,0,0,0,1,Startup,15.48
S1045,22,Male,IT,7.34,1,4,68.95,66.2,90.96,1,1,1,1,1,0,1,0,,
S1046,23,Female,CE,8.75,1,3,66.37,81.54,89.13,1,1,1,0,1,1,0,1,Startup,10.31
S1047,19,Female,ME,8.96,1,1,76.47,93.34,84.9,1,1,1,0,1,0,0,1,Service,6.45
S1048,19,Male,ECE,7.42,0,3,77.1,75.69,86.5,1,0,1,0,0,1,0,1,Startup,12.25
S1049,21,Female,ECE,6.98,1,3,78.62,71.2,65.91,0,1,1,0,1,0,0,1,Startup,8.74
S1050,19,Female,ECE,7.01,0,2,62.47,80.81,78.99,1,1,1,1,1,0,1,0,,
S1051,22,Male,EEE,6.98,0,3,75.36,59.65,96.0,1,1,1,1,1,0,1,1,Service,6.16
S1052,21,Male,IT,5.09,0,0,59.65,56.24,53.74,1,1,1,0,0,0,1,0,,
S1053,21,Male,ECE,8.27,0,4,92.07,67.86,76.93,0,1,0,1,0,0,0,0,,
S1054,21,Female,CSE,8.74,1,1,62.15,80.75,69.93,1,1,1,1,0,1,0,1,Product,14.91
S1055,22,Female,CSE,7.26,2,3,87.93,77.61,96.0,1,1,1,1,1,1,1,1,Product,14.87
S1056,20,Female,EEE,7.66,1,1,58.0,85.65,80.38,1,1,1,1,0,0,0,1,Product,9.18
S1057,21,Female,ME,5.87,0,2,73.6,84.23,84.35,1,1,1,0,0,0,0,0,,
S1058,21,Female,EEE,8.01,0,3,90.14,74.56,69.61,1,0,1,0,0,0,0,1,Startup,12.82
S1059,22,Male,EEE,7.8,2,2,67.8,84.12,94.43,1,1,1,1,1,0,0,1,Product,16.69
S1060,21,Female,CSE,7.37,1,2,83.19,63.44,80.74,1,0,1,1,1,1,0,1,Other,3.92
S1061,22,Female,IT,9.85,1,2,82.05,92.94,80.57,1,1,1,1,1,0,0,0,,
S1062,20,Male,IT,7.75,1,1,72.45,60.31,74.73,0,1,0,1,0,1,0,0,,
S1063,22,Male,ME,6.98,1,3,78.06,64.25,96.0,0,1,1,1,1,0,0,1,Product,21.98
S1064,21,Male,IT,4.52,2,3,66.68,60.7,77.45,1,1,1,1,1,1,0,1,Product,13.07
S1065,19,Female,IT,9.04,0,2,87.43,84.98,81.75,1,1,1,1,0,0,0,1,Product,9.09
S1066,21,Male,CE,7.27,4,2,76.3,68.83,86.85,1,1,1,1,0,1,0,1,Service,6.14
S1067,21,Male,CE,5.78,1,4,89.41,59.47,71.57,1,1,1,1,1,0,1,1,Startup,15.72
S1068,23,Male,IT,7.63,0,1,63.74,57.64,57.69,1,1,0,0,1,0,0,0,,
S1069,21,Male,IT,7.49,0,0,54.28,82.19,87.72,1,0,1,1,1,0,0,0,,
S1070,21,Male,CSE,7.31,0,2,79.63,58.1,76.59,1,1,1,0,1,0,1,1,Product,16.43
S1071,22,Female,CSE,9.43,1,3,80.98,86.59,96.0,1,1,1,1,1,0,1,1,Startup,15.23
S1072,22,Male,IT,6.65,0,3,77.71,65.09,96.0,0,0,1,1,1,0,1,0,,
S1073,21,Male,CE,7.23,1,1,72.14,74.91,70.8,1,1,1,0,1,0,0,1,Product,28.1
S1074,22,Male,IT,8.53,1,4,90.31,64.35,87.03,0,1,1,0,1,0,1,0,,
S1075,22,Male,IT,6.09,1,5,88.77,63.48,82.37,1,0,1,1,1,0,0,0,,
S1076,21,Female,ECE,9.23,1,2,72.83,61.49,69.73,1,1,1,0,0,0,0,0,,
S1077,21,Male,CSE,9.7,2,2,82.74,90.23,96.0,1,1,1,0,1,0,0,1,Startup,16.96
S1078,24,Male,IT,9.36,3,0,95.06,91.22,86.67,1,1,1,0,1,0,0,1,Product,15.16
S1079,21,Male,ECE,7.1,2,2,53.28,63.01,67.86,0,1,1,1,1,0,0,0,,
S1080,22,Male,CSE,8.16,0,0,68.47,71.63,93.58,1,1,0,1,0,0,0,0,,
S1081,20,Male,IT,7.28,1,2,84.63,67.43,96.0,1,0,1,0,1,0,0,1,Service,5.37
S1082,23,Female,CSE,7.64,0,4,98.06,70.34,77.22,0,0,0,1,0,0,0,1,Product,9.7
S1083,21,Male,CE,7.12,0,1,57.41,59.56,71.36,1,1,0,0,1,1,0,1,Product,15.26
S1084,21,Male,ME,8.96,1,5,98.5,71.78,76.42,1,1,1,1,1,1,0,1,Product,17.03
S1085,20,Female,IT,5.6,0,3,71.1,47.78,95.56,1,0,1,0,1,1,0,1,Service,6.43
S1086,21,Female,ECE,7.85,0,1,60.16,65.9,70.64,1,1,1,1,1,1,0,0,,
S1087,21,Female,IT,6.6,1,2,52.94,65.79,85.67,0,0,1,0,0,0,0,0,,
S1088,21,Female,CSE,6.73,1,3,81.01,44.09,77.16,1,1,0,1,1,0,0,0,,
S1089,21,Female,CSE,6.81,2,3,89.55,72.57,96.0,1,1,1,1,1,0,0,1,Product,28.08
S1090,22,Male,ECE,6.17,2,2,62.97,72.86,81.63,0,1,1,0,0,0,0,1,Startup,10.6
S1091,21,Male,CSE,7.7,2,2,66.81,73.44,93.25,1,0,1,0,1,0,0,1,Service,6.08
S1092,21,Male,CSE,6.31,1,6,88.46,75.14,66.44,1,1,1,1,0,1,0,1,Service,7.49
S1093,21,Male,EEE,5.97,4,4,57.05,47.12,96.0,1,1,1,1,1,0,1,0,,
S1094,20,Male,CSE,7.63,0,6,98.5,53.75,92.38,1,1,1,0,1,1,0,1,Startup,13.98
S1095,21,Male,EEE,4.8,0,5,53.21,52.34,69.34,0,1,0,1,1,0,0,0,,
S1096,20,Male,IT,6.16,0,2,74.42,57.33,64.87,1,1,1,1,1,0,1,0,,
S1097,22,Female,CSE,7.98,0,4,98.5,67.03,85.5,1,1,1,0,1,1,0,1,Product,16.57
S1098,21,Prefer not to say,EEE,7.86,0,3,65.78,97.0,91.99,0,1,1,0,0,0,0,1,Startup,12.51
S1099,23,Female,CSE,7.5,3,2,81.91,77.56,87.86,1,0,1,0,0,1,0,1,Service,6.33
S1100,21,Male,IT,5.68,0,2,81.4,58.34,79.68,1,0,1,0,0,0,0,0,,
S1101,20,Male,EEE,9.01,2,5,86.78,83.64,70.42,1,0,1,0,0,0,0,1,Product,15.62
S1102,22,Male,IT,8.58,0,3,78.91,67.28,81.37,1,1,1,1,1,0,0,1,Product,17.98
S1103,23,Female,IT,8.05,1,4,83.9,58.94,86.04,0,0,1,0,1,0,0,1,Startup,9.76
S1104,23,Male,CSE,7.52,2,3,93.47,90.02,85.88,1,1,1,1,1,0,0,1,Product,20.65
S1105,21,Male,CSE,9.39,1,3,89.94,80.02,96.0,1,1,1,0,1,0,0,1,Product,18.67
S1106,22,Male,ECE,8.3,1,5,77.64,61.85,88.03,1,1,1,1,1,1,0,1,Product,12.27
S1107,23,Female,CSE,7.38,1,0,72.06,75.44,64.64,1,1,1,1,1,0,1,1,Product,18.26
S1108,20,Male,EEE,7.25,1,3,66.07,67.42,83.57,1,1,1,1,0,0,0,1,Startup,12.47
S1109,20,Non-binary,CSE,6.17,1,1,47.11,80.67,48.19,1,1,1,0,1,0,0,0,,
S1110,21,Female,CSE,8.31,0,2,84.07,79.63,88.7,1,0,1,0,1,0,0,0,,
S1111,20,Male,EEE,8.77,0,1,65.01,70.93,95.61,0,1,1,1,1,1,0,1,Service,7.39
S1112,20,Male,ME,6.58,0,1,60.67,54.59,78.26,1,1,1,1,0,1,1,1,Product,18.49
S1113,20,Male,EEE,9.85,2,1,61.32,73.45,86.6,0,0,0,0,0,0,1,1,Startup,11.18
S1114,22,Female,ECE,7.33,0,2,67.3,80.0,78.46,1,0,0,0,1,0,0,1,Service,5.7
S1115,20,Male,ECE,6.32,3,2,59.45,84.06,92.06,0,1,1,0,1,1,0,1,Startup,11.62
S1116,24,Female,ME,8.38,0,1,64.78,76.23,69.85,1,1,1,1,1,0,1,0,,
S1117,23,Female,IT,7.47,2,1,78.84,81.57,91.21,1,1,1,1,1,1,1,0,,
S1118,21,Male,CSE,8.56,2,1,82.54,73.84,88.61,1,1,1,1,1,0,0,1,Product,21.73
S1119,20,Female,IT,9.63,0,1,83.99,72.53,90.42,1,1,1,0,1,0,0,1,Product,21.2
S1120,22,Male,CSE,7.89,0,3,95.22,85.11,92.1,1,1,1,0,1,0,0,0,,
S1121,20,Non-binary,CSE,8.06,0,4,80.37,56.37,68.34,1,1,1,0,0,0,0,0,,
S1122,22,Female,IT,6.13,0,1,55.37,88.92,78.51,1,1,1,0,0,0,0,1,Service,5.4
S1123,22,Female,EEE,5.38,1,2,64.77,72.45,69.02,0,1,1,0,1,0,0,1,Service,5.43
S1124,21,Female,CE,7.4,1,0,68.14,58.97,87.73,1,1,0,1,0,0,0,0,,
S1125,22,Male,CSE,8.17,2,0,78.46,77.3,79.8,1,1,1,0,1,0,1,1,Startup,9.91
S1126,20,Male,ME,8.18,0,1,87.62,77.2,81.37,0,1,0,0,1,0,0,1,Product,11.56
S1127,21,Male,ME,6.64,0,1,67.11,82.99,71.37,0,1,1,1,1,0,1,0,,
S1128,21,Male,ECE,6.38,2,5,77.73,74.01,66.41,0,1,1,1,1,0,0,1,Service,6.5
S1129,22,Male,IT,7.02,0,1,98.5,81.97,96.0,1,1,1,1,0,1,0,1,Startup,18.6
S1130,21,Male,CSE,8.89,1,2,88.17,92.42,56.95,1,1,1,0,1,0,1,1,Product,15.67
S1131,23,Male,IT,6.67,1,2,81.5,59.24,75.43,1,0,1,0,1,1,1,0,,
S1132,21,Male,CSE,6.42,1,2,65.39,80.85,72.6,1,1,1,1,1,0,0,1,Service,4.6
S1133,21,Male,IT,8.23,0,2,77.81,86.96,82.52,0,1,1,1,0,0,0,1,Startup,7.22
S1134,18,Female,IT,8.71,0,4,98.5,71.76,95.86,0,1,0,1,1,0,0,1,Service,5.2
S1135,22,Male,CE,9.85,0,1,68.94,95.78,89.75,1,1,1,0,1,1,0,1,Product,13.16
S1136,21,Male,CE,6.56,2,1,72.46,77.97,83.11,1,1,1,1,0,0,0,1,Service,4.16
S1137,20,Female,CSE,6.54,2,2,65.45,69.46,69.19,1,1,1,0,1,0,0,1,Service,5.52
S1138,21,Male,CSE,7.52,0,2,74.13,79.46,79.56,1,0,1,1,1,0,0,1,Service,5.53
S1139,21,Female,CE,7.56,2,2,57.31,73.85,72.0,0,1,1,1,0,0,0,0,,
S1140,20,Female,CSE,7.49,0,2,85.46,71.26,89.61,1,1,1,0,0,0,0,1,Product,14.83
S1141,20,Prefer not to say,CSE,9.31,0,2,80.02,83.32,76.42,1,1,0,0,1,0,0,1,Service,5.68
S1142,21,Female,IT,7.88,1,2,88.88,92.06,69.57,1,1,0,0,1,0,0,1,Startup,12.19
S1143,20,Female,EEE,7.79,0,1,50.0,85.96,55.28,1,1,0,1,1,0,0,1,Service,6.32
S1144,22,Female,CSE,7.01,4,1,71.66,61.39,87.25,1,1,1,1,1,0,0,0,,
S1145,21,Female,ME,8.13,1,1,75.16,58.82,57.9,1,1,1,1,1,0,0,0,,
S1146,20,Female,IT,6.24,0,4,82.03,67.88,91.01,1,0,0,0,1,0,1,1,Service,5.42
S1147,20,Female,ECE,7.37,2,2,87.77,62.61,75.57,1,1,0,0,0,0,0,1,Service,5.56
S1148,22,Female,ME,8.64,2,1,61.84,85.63,91.38,1,1,1,1,1,0,0,1,Startup,12.45
S1149,18,Male,ME,7.79,0,0,79.53,70.88,82.78,1,0,1,1,1,0,0,0,,
S1150,22,Male,IT,7.91,0,6,98.5,64.32,96.0,1,1,0,0,1,1,1,0,,
S1151,22,Female,IT,9.29,0,2,69.98,81.39,84.4,1,1,1,0,1,0,0,1,Startup,8.18
S1152,23,Female,IT,6.45,5,0,57.41,77.23,84.47,1,1,0,0,1,0,0,0,,
S1153,21,Female,EEE,6.12,0,2,60.43,48.3,80.06,1,1,0,0,1,0,0,1,Product,14.86
S1154,20,Male,IT,6.3,3,2,65.45,50.22,83.35,1,0,1,0,1,1,0,0,,
S1155,21,Male,CSE,8.1,1,1,76.04,67.3,81.51,1,1,1,1,0,1,0,0,,
S1156,23,Male,EEE,8.21,0,2,65.57,79.17,94.19,1,1,1,0,0,0,0,1,Product,27.68
S1157,20,Male,ECE,7.16,1,4,64.42,72.04,80.3,1,1,1,1,1,1,0,1,Product,16.19
S1158,21,Male,CSE,5.85,1,3,66.8,49.72,80.73,1,1,1,0,1,0,0,1,Service,5.58
S1159,23,Male,ECE,4.28,0,2,60.14,37.93,90.07,1,1,1,1,1,0,0,0,,
S1160,19,Male,CSE,8.99,1,4,90.0,84.54,78.68,1,0,1,0,0,1,0,1,Other,5.18
S1161,20,Female,CSE,8.06,0,2,73.59,67.07,77.49,1,1,1,1,1,0,0,1,Startup,10.53
S1162,22,Male,EEE,5.32,0,1,58.14,58.29,73.24,1,0,0,0,0,1,0,1,Service,5.57
S1163,21,Female,ECE,7.09,0,1,73.16,58.53,76.17,0,1,1,1,0,0,0,1,Product,13.07
S1164,19,Male,CSE,6.11,2,3,81.73,59.24,96.0,1,1,1,1,1,0,1,1,Product,20.44
S1165,20,Female,CSE,5.6,1,1,70.42,80.8,72.22,1,1,1,1,1,1,0,1,Service,6.51
S1166,22,Female,EEE,7.86,1,0,68.64,79.91,90.3,1,1,0,1,1,0,1,1,Startup,7.97
S1167,22,Female,ECE,7.11,2,3,60.69,59.07,93.84,0,1,1,1,1,0,1,0,,
S1168,20,Female,IT,6.66,1,2,78.01,62.16,69.51,1,1,1,1,0,0,0,0,,
S1169,19,Male,CSE,8.2,1,2,95.23,86.87,95.85,1,0,1,1,1,1,0,1,Startup,17.25
S1170,19,Male,ME,7.53,1,4,78.22,63.93,75.53,1,1,1,0,0,0,0,1,Product,12.65
S1171,22,Male,EEE,6.24,0,2,65.6,77.11,61.77,1,1,1,1,1,1,0,1,Service,4.06
S1172,23,Female,IT,8.25,3,1,70.11,79.73,96.0,1,1,0,0,1,0,0,1,Product,48.0
S1173,20,Male,IT,9.55,0,2,89.62,79.65,62.71,1,1,1,0,1,1,0,1,Service,6.42
S1174,21,Male,CSE,7.07,1,2,68.91,64.49,64.74,1,1,1,1,1,0,1,1,Service,6.66
S1175,23,Male,IT,8.45,0,4,87.53,81.02,69.43,1,1,1,0,1,0,0,1,Product,13.24
S1176,20,Female,IT,8.36,1,2,77.86,83.52,83.19,1,1,0,0,1,1,0,1,Startup,10.69
S1177,21,Female,ECE,7.9,5,2,58.49,57.6,82.64,1,1,1,1,0,1,0,0,,
S1178,20,Male,EEE,7.38,0,3,81.3,85.71,75.32,1,1,1,0,1,0,1,1,Product,19.78
S1179,20,Female,ECE,7.19,3,1,61.57,73.83,74.98,1,1,1,1,1,0,0,0,,
S1180,23,Female,CSE,7.97,1,0,58.07,57.3,96.0,0,0,1,1,1,0,1,1,Service,6.06
S1181,21,Male,CSE,5.73,1,1,78.58,79.88,62.78,1,1,1,1,0,1,0,1,Product,14.22
S1182,20,Male,IT,8.84,1,2,87.49,78.11,95.26,1,1,1,0,1,1,1,1,Service,6.71
S1183,20,Male,EEE,7.49,0,9,95.55,68.24,88.13,1,1,1,0,0,0,0,1,Service,5.28
S1184,23,Female,CSE,7.41,2,2,74.09,91.0,89.22,1,1,0,1,1,0,1,1,Product,24.78
S1185,20,Male,ECE,7.42,1,3,64.54,81.35,83.65,1,1,0,0,0,0,0,0,,
S1186,20,Male,IT,7.25,1,1,60.56,67.42,74.72,0,0,1,0,1,0,0,0,,
S1187,20,Male,CSE,5.81,1,3,86.25,54.3,85.77,1,0,0,0,1,1,0,1,Service,7.42
S1188,20,Male,CSE,7.62,1,1,73.54,79.76,69.28,1,1,1,1,1,0,1,1,Product,10.93
S1189,21,Male,CSE,6.59,0,2,62.89,48.15,73.08,1,1,1,0,1,0,0,0,,
S1190,21,Male,CSE,7.6,0,2,75.75,71.88,96.0,1,1,1,1,1,1,0,1,Startup,13.26
S1191,23,Male,ECE,6.99,1,4,64.29,66.4,82.56,1,1,1,1,0,0,0,1,Product,18.22
S1192,20,Male,CSE,8.31,0,2,86.8,75.85,89.98,1,1,1,0,1,1,0,0,,
S1193,22,Male,CSE,5.66,2,3,67.26,69.26,73.17,1,1,1,1,0,1,1,0,,
S1194,21,Male,ECE,7.68,0,0,54.19,81.65,80.02,1,0,1,0,0,0,0,0,,
S1195,22,Female,ECE,8.68,0,0,67.23,66.37,93.06,0,0,0,0,1,0,0,1,Startup,15.91
S1196,21,Female,ECE,9.85,3,1,81.39,93.73,94.48,1,1,1,0,0,1,0,1,Product,14.93
S1197,21,Male,EEE,6.29,0,2,70.3,60.71,63.49,1,1,1,1,1,0,0,1,Product,21.14
S1198,22,Male,CSE,7.73,0,3,60.35,65.05,83.78,1,1,1,0,0,1,0,1,Service,5.64
S1199,22,Female,CSE,7.09,0,2,79.54,66.53,88.68,1,0,1,0,1,0,0,0,,
S1200,21,Female,IT,8.45,1,1,76.8,59.58,81.47,0,0,0,0,1,0,0,0,,
S1201,20,Female,EEE,8.03,0,5,95.18,73.79,96.0,1,1,1,0,1,0,0,0,,
S1202,21,Female,ECE,6.58,1,2,71.67,70.02,89.17,1,1,1,1,1,0,0,1,Service,6.5
S1203,21,Female,EEE,7.16,0,2,66.75,79.8,84.15,1,0,1,1,1,1,0,0,,
S1204,21,Female,CSE,7.38,2,2,70.38,80.9,84.43,1,1,1,1,1,0,1,1,Startup,22.6
S1205,19,Male,CSE,5.02,1,4,59.48,69.78,96.0,1,1,1,1,1,0,1,0,,
S1206,22,Female,IT,7.03,0,2,74.38,68.6,77.98,1,1,1,1,1,0,0,1,Service,6.5
S1207,19,Female,CSE,7.83,0,2,85.93,70.66,74.74,1,1,1,1,1,0,0,1,Service,6.12
S1208,21,Male,CSE,4.15,0,3,64.59,50.76,96.0,1,1,1,0,0,0,0,0,,
S1209,20,Female,ECE,8.04,0,2,77.31,80.92,75.64,1,1,1,0,1,0,0,0,,
S1210,21,Prefer not to say,EEE,6.79,2,3,62.27,88.98,93.16,1,0,1,1,0,1,0,1,Startup,10.45
S1211,21,Male,CE,7.08,0,4,57.33,71.28,77.81,0,0,1,0,1,0,1,0,,
S1212,23,Male,IT,6.22,0,3,66.47,76.05,96.0,1,1,1,0,1,1,0,1,Startup,9.4
S1213,20,Female,ECE,5.98,0,3,65.38,67.51,63.99,0,1,1,1,1,1,0,1,Service,6.08
S1214,23,Male,IT,9.16,0,1,90.58,60.95,55.59,1,1,1,1,1,0,0,0,,
S1215,23,Prefer not to say,IT,8.23,1,4,91.0,90.3,90.28,1,1,1,0,1,0,0,1,Startup,11.57
S1216,19,Female,CSE,6.1,1,1,54.22,77.96,70.45,0,1,1,1,0,0,0,1,Product,16.06
S1217,23,Male,IT,6.27,2,2,63.12,97.0,93.15,1,1,1,1,1,0,1,1,Startup,13.0
S1218,21,Female,CSE,7.35,4,3,76.42,70.18,82.68,1,1,1,0,1,1,0,1,Product,15.75
S1219,21,Male,ME,6.27,1,1,65.69,81.38,52.02,1,1,1,0,0,1,0,0,,
S1220,21,Female,CE,5.54,1,1,57.69,62.04,96.0,1,0,1,0,0,0,0,0,,
S1221,22,Male,CSE,7.67,1,1,58.5,57.43,71.31,0,0,0,1,1,1,1,1,Other,5.24
S1222,20,Male,ECE,6.24,0,2,65.8,69.74,72.99,1,1,0,1,0,1,0,1,Service,5.84
S1223,20,Male,EEE,9.85,0,2,78.11,61.11,85.2,0,0,1,0,0,0,0,0,,
S1224,21,Male,ECE,7.8,0,0,66.49,78.59,83.01,1,1,1,1,1,1,0,1,Service,6.23
S1225,22,Male,CSE,7.53,2,3,73.33,94.31,72.22,1,0,1,1,1,0,0,0,,
S1226,21,Female,IT,8.84,1,2,88.89,97.0,59.78,1,1,1,1,1,0,1,0,,
S1227,21,Female,CE,5.14,0,2,51.36,70.81,53.96,1,0,0,0,1,1,0,1,Startup,7.63
S1228,20,Male,CSE,8.41,1,3,92.53,76.56,96.0,1,1,1,0,1,1,0,0,,
S1229,19,Male,ECE,7.06,2,2,71.08,71.28,76.18,0,1,1,0,1,0,0,1,Service,4.59
S1230,21,Female,CSE,5.15,0,3,79.89,61.41,75.44,1,1,1,0,1,0,1,1,Service,5.4
S1231,22,Male,CSE,7.61,1,3,71.58,94.86,96.0,0,0,1,0,1,0,0,0,,
S1232,23,Male,EEE,7.68,2,3,69.04,92.3,63.1,0,0,1,0,0,0,0,1,Product,23.0
S1233,20,Male,ECE,8.77,2,5,80.34,72.37,71.38,1,1,1,0,1,0,0,1,Product,15.55
S1234,21,Female,CSE,8.53,0,0,88.48,85.56,64.1,1,1,1,0,1,0,0,0,,
S1235,21,Male,IT,7.28,1,3,83.69,87.35,80.74,1,1,1,0,1,0,0,1,Service,5.07
S1236,20,Female,ECE,7.09,0,2,61.57,62.47,96.0,1,0,1,0,1,0,0,1,Service,7.43
S1237,22,Female,EEE,5.94,0,2,66.25,58.39,53.2,1,1,1,0,1,0,0,1,Service,6.13
S1238,22,Male,CSE,6.22,0,2,76.08,80.86,70.06,1,1,1,0,1,0,0,1,Product,16.99
S1239,20,Male,ME,9.21,2,1,71.68,86.16,87.01,1,1,1,1,1,0,1,1,Service,5.02
S1240,20,Male,CSE,7.2,0,4,53.64,62.99,90.82,1,0,1,0,1,0,0,1,Product,11.86
S1241,20,Female,ECE,8.09,1,3,80.18,67.17,81.68,1,1,1,1,1,0,0,1,Service,6.84
S1242,22,Male,CE,7.73,1,2,65.66,75.02,87.16,1,1,0,1,1,0,0,1,Product,13.56
S1243,21,Female,EEE,7.88,0,2,71.74,63.85,96.0,0,0,1,0,1,0,0,0,,
S1244,20,Male,CSE,7.02,0,3,78.92,86.3,58.05,1,1,0,0,0,0,0,1,Service,4.53
S1245,18,Male,IT,6.11,0,1,58.42,53.82,69.46,1,1,1,0,1,0,0,1,Other,6.15
S1246,22,Male,CSE,5.53,0,3,74.99,70.24,89.8,1,1,1,0,0,1,0,1,Service,6.22
S1247,21,Male,IT,8.22,2,0,68.75,84.98,68.19,0,1,1,1,1,0,1,0,,
S1248,20,Male,IT,7.16,1,1,77.72,82.47,67.19,0,1,1,1,1,1,1,1,Service,7.34
S1249,22,Female,CSE,5.39,2,2,81.45,53.76,68.9,1,0,1,1,0,1,0,1,Service,4.39
S1250,23,Male,CSE,8.16,1,2,98.5,79.36,96.0,1,1,1,1,0,0,0,1,Product,17.24
S1251,21,Male,CSE,8.58,1,3,76.55,75.5,75.7,1,1,1,1,1,1,0,1,Startup,15.05
S1252,21,Female,ECE,6.73,1,9,95.25,60.11,90.54,1,1,1,1,0,0,0,1,Service,6.05
S1253,21,Female,ECE,8.98,0,3,96.45,95.33,89.44,1,1,1,1,1,1,0,1,Product,15.35
S1254,18,Female,ECE,6.74,0,3,85.37,66.77,67.21,1,1,1,1,0,0,0,1,Service,5.66
S1255,21,Male,IT,7.31,2,4,98.5,74.07,77.9,1,1,1,1,0,0,0,1,Product,17.37
S1256,20,Male,ECE,6.96,0,5,70.1,75.75,44.54,1,1,1,0,1,0,0,1,Service,4.41
S1257,21,Female,CE,6.22,0,2,52.92,77.08,74.35,1,0,1,1,1,0,0,1,Service,6.27
S1258,21,Female,CSE,8.84,1,2,80.15,66.93,66.29,1,1,1,1,0,1,0,1,Service,5.75
S1259,20,Prefer not to say,CSE,6.1,0,1,69.08,68.34,74.58,1,1,1,1,1,1,0,0,,
S1260,20,Female,ECE,8.59,1,0,52.65,85.78,84.18,1,0,1,0,0,0,0,1,Service,7.31
S1261,20,Female,EEE,8.41,2,2,63.47,70.63,80.04,1,0,1,0,1,0,0,1,Startup,10.16
S1262,21,Female,IT,6.75,2,2,78.82,84.54,63.56,1,1,1,1,1,0,0,1,Service,5.57
S1263,22,Male,ECE,7.55,2,1,74.54,67.71,96.0,1,1,1,1,1,0,1,0,,
S1264,19,Male,EEE,7.54,0,1,87.46,69.1,72.03,1,1,1,1,0,0,0,1,Service,6.48
S1265,23,Female,EEE,7.2,1,3,56.33,58.21,51.85,1,1,0,0,1,1,0,1,Service,5.48
S1266,21,Non-binary,CSE,8.76,0,2,74.22,85.43,73.59,1,1,1,0,1,1,0,1,Startup,11.01
S1267,20,Prefer not to say,ME,7.59,1,0,46.07,70.38,92.92,0,1,1,1,1,0,1,0,,
S1268,21,Male,CSE,5.66,1,1,64.97,68.57,62.08,0,0,1,0,0,0,0,1,Product,15.93
S1269,21,Male,ECE,6.45,1,7,77.81,53.14,83.73,1,1,1,0,1,1,0,1,Startup,13.18
S1270,21,Male,IT,9.1,1,1,77.54,66.41,67.95,1,1,1,0,1,0,0,1,Service,5.44
S1271,20,Male,IT,8.84,0,3,76.45,67.5,93.56,1,1,1,1,1,0,0,1,Startup,10.63
S1272,22,Male,ECE,7.77,1,3,74.07,73.38,61.45,1,1,1,1,0,1,1,1,Product,14.11
S1273,21,Male,ME,5.58,1,1,71.18,82.07,73.94,1,0,1,0,1,1,0,0,,
S1274,20,Female,IT,5.55,0,1,54.73,79.88,86.73,1,1,1,1,1,0,1,1,Service,5.43
S1275,20,Non-binary,CSE,6.67,1,2,51.91,74.75,61.27,0,0,0,1,1,0,0,1,Service,6.0
S1276,20,Female,CSE,7.64,2,3,77.23,65.53,83.38,0,1,1,1,0,0,0,1,Service,6.6
S1277,19,Female,IT,9.01,2,4,98.24,96.95,75.65,1,1,1,1,1,1,0,1,Product,10.63
S1278,21,Male,CSE,6.67,0,2,67.53,75.23,80.05,1,1,1,1,1,1,0,0,,
S1279,20,Female,CSE,7.0,0,1,75.49,70.4,61.51,1,1,1,0,1,0,0,0,,
S1280,23,Male,CSE,6.16,0,1,65.19,70.35,51.93,1,1,1,0,1,0,0,1,Product,18.27
