student_id,technical_skill_count,skill_gap_count,missing_skills_list,missing_skills_count,python_gap,sql_gap,excel_gap,power_bi_gap,dsa_gap,cloud_gap,cybersecurity_gap
S1166,5,2,Advanced Excel; Cloud Computing,2,0,0,1,0,0,1,0
S1167,5,2,Python Programming; Cloud Computing,2,1,0,0,0,0,1,0
S1168,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1169,5,2,SQL Database; Cybersecurity,2,0,1,0,0,0,0,1
S1170,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1171,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1172,3,4,Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,0,1,1,0,1,1
S1173,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1174,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1175,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1176,4,3,Advanced Excel; Power BI / Visuals; Cybersecurity,3,0,0,1,1,0,0,1
S1177,5,2,Data Structures & Algo; Cybersecurity,2,0,0,0,0,1,0,1
S1178,5,2,Power BI / Visuals; Cloud Computing,2,0,0,0,1,0,1,0
S1179,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1180,4,3,Python Programming; SQL Database; Cloud Computing,3,1,1,0,0,0,1,0
S1181,5,2,Data Structures & Algo; Cybersecurity,2,0,0,0,0,1,0,1
S1182,6,1,Power BI / Visuals,1,0,0,0,1,0,0,0
S1183,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1184,5,2,Advanced Excel; Cloud Computing,2,0,0,1,0,0,1,0
S1185,2,5,Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,0,0,1,1,1,1,1
S1186,2,5,Python Programming; SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,5,1,1,0,1,0,1,1
S1187,3,4,SQL Database; Advanced Excel; Power BI / Visuals; Cybersecurity,4,0,1,1,1,0,0,1
S1188,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1189,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1190,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1191,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1192,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1193,6,1,Data Structures & Algo,1,0,0,0,0,1,0,0
S1194,2,5,SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,0,1,0,1,1,1,1
S1195,1,6,Python Programming; SQL Database; Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,6,1,1,1,1,0,1,1
S1196,4,3,Power BI / Visuals; Data Structures & Algo; Cybersecurity,3,0,0,0,1,1,0,1
S1197,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1198,4,3,Power BI / Visuals; Data Structures & Algo; Cybersecurity,3,0,0,0,1,1,0,1
S1199,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1200,1,6,Python Programming; SQL Database; Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,6,1,1,1,1,0,1,1
S1201,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1202,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1203,5,2,SQL Database; Cybersecurity,2,0,1,0,0,0,0,1
S1204,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1205,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1206,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1207,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1208,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1209,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1210,4,3,SQL Database; Data Structures & Algo; Cybersecurity,3,0,1,0,0,1,0,1
S1211,3,4,Python Programming; SQL Database; Power BI / Visuals; Cloud Computing,4,1,1,0,1,0,1,0
S1212,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1213,5,2,Python Programming; Cybersecurity,2,1,0,0,0,0,0,1
S1214,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1215,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1216,3,4,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,4,1,0,0,0,1,1,1
S1217,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1218,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1219,4,3,Power BI / Visuals; Data Structures & Algo; Cybersecurity,3,0,0,0,1,1,0,1
S1220,2,5,SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,0,1,0,1,1,1,1
S1221,4,3,Python Programming; SQL Database; Advanced Excel,3,1,1,1,0,0,0,0
S1222,4,3,Advanced Excel; Data Structures & Algo; Cybersecurity,3,0,0,1,0,1,0,1
S1223,1,6,Python Programming; SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,6,1,1,0,1,1,1,1
S1224,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1225,4,3,SQL Database; Cloud Computing; Cybersecurity,3,0,1,0,0,0,1,1
S1226,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1227,3,4,SQL Database; Advanced Excel; Power BI / Visuals; Cybersecurity,4,0,1,1,1,0,0,1
S1228,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1229,3,4,Python Programming; Power BI / Visuals; Cloud Computing; Cybersecurity,4,1,0,0,1,0,1,1
S1230,5,2,Power BI / Visuals; Cloud Computing,2,0,0,0,1,0,1,0
S1231,2,5,Python Programming; SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,5,1,1,0,1,0,1,1
S1232,1,6,Python Programming; SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,6,1,1,0,1,1,1,1
S1233,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1234,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1235,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1236,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1237,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1238,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1239,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1240,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1241,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1242,4,3,Advanced Excel; Cloud Computing; Cybersecurity,3,0,0,1,0,0,1,1
S1243,2,5,Python Programming; SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,5,1,1,0,1,0,1,1
S1244,2,5,Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,0,0,1,1,1,1,1
S1245,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1246,4,3,Power BI / Visuals; Data Structures & Algo; Cybersecurity,3,0,0,0,1,1,0,1
S1247,5,2,Python Programming; Cloud Computing,2,1,0,0,0,0,1,0
S1248,6,1,Python Programming,1,1,0,0,0,0,0,0
S1249,4,3,SQL Database; Data Structures & Algo; Cybersecurity,3,0,1,0,0,1,0,1
S1250,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1251,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1252,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1253,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1254,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1255,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1256,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1257,4,3,SQL Database; Cloud Computing; Cybersecurity,3,0,1,0,0,0,1,1
S1258,5,2,Data Structures & Algo; Cybersecurity,2,0,0,0,0,1,0,1
S1259,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1260,2,5,SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,0,1,0,1,1,1,1
S1261,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1262,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1263,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1264,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1265,4,3,Advanced Excel; Power BI / Visuals; Cybersecurity,3,0,0,1,1,0,0,1
S1266,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1267,5,2,Python Programming; Cloud Computing,2,1,0,0,0,0,1,0
S1268,1,6,Python Programming; SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,6,1,1,0,1,1,1,1
S1269,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1270,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1271,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1272,6,1,Data Structures & Algo,1,0,0,0,0,1,0,0
S1273,4,3,SQL Database; Power BI / Visuals; Cybersecurity,3,0,1,0,1,0,0,1
S1274,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1275,2,5,Python Programming; SQL Database; Advanced Excel; Cloud Computing; Cybersecurity,5,1,1,1,0,0,1,1
S1276,3,4,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,4,1,0,0,0,1,1,1
S1277,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1278,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1279,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1280,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1281,2,5,SQL Database; Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,5,0,1,1,1,0,1,1
S1282,3,4,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,4,1,0,0,0,1,1,1
S1283,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1284,3,4,Advanced Excel; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,1,0,1,1,1
S1285,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1286,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1287,4,3,SQL Database; Power BI / Visuals; Cybersecurity,3,0,1,0,1,0,0,1
S1288,1,6,Python Programming; SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,6,1,1,0,1,1,1,1
S1289,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1290,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1291,5,2,Python Programming; Cloud Computing,2,1,0,0,0,0,1,0
S1292,4,3,Advanced Excel; Power BI / Visuals; Cloud Computing,3,0,0,1,1,0,1,0
S1293,3,4,SQL Database; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,1,0,0,1,1,1
S1294,6,1,Advanced Excel,1,0,0,1,0,0,0,0
S1295,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1296,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1297,4,3,Python Programming; Cloud Computing; Cybersecurity,3,1,0,0,0,0,1,1
S1298,3,4,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,4,1,0,0,0,1,1,1
S1299,3,4,Python Programming; Advanced Excel; Power BI / Visuals; Cloud Computing,4,1,0,1,1,0,1,0
S1300,3,4,SQL Database; Advanced Excel; Data Structures & Algo; Cybersecurity,4,0,1,1,0,1,0,1
S1301,5,2,Data Structures & Algo; Cloud Computing,2,0,0,0,0,1,1,0
S1302,5,2,Python Programming; Cybersecurity,2,1,0,0,0,0,0,1
S1303,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1304,5,2,Advanced Excel; Power BI / Visuals,2,0,0,1,1,0,0,0
S1305,7,0,None,0,0,0,0,0,0,0,0
S1306,4,3,SQL Database; Power BI / Visuals; Cloud Computing,3,0,1,0,1,0,1,0
S1307,3,4,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,4,1,0,0,0,1,1,1
S1308,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1309,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1310,5,2,Power BI / Visuals; Cloud Computing,2,0,0,0,1,0,1,0
S1311,5,2,Power BI / Visuals; Cloud Computing,2,0,0,0,1,0,1,0
S1312,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1313,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1314,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1315,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1316,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1317,5,2,Power BI / Visuals; Cloud Computing,2,0,0,0,1,0,1,0
S1318,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1319,4,3,Power BI / Visuals; Data Structures & Algo; Cybersecurity,3,0,0,0,1,1,0,1
S1320,3,4,Python Programming; SQL Database; Cloud Computing; Cybersecurity,4,1,1,0,0,0,1,1
S1321,3,4,Python Programming; Advanced Excel; Cloud Computing; Cybersecurity,4,1,0,1,0,0,1,1
S1322,4,3,SQL Database; Cloud Computing; Cybersecurity,3,0,1,0,0,0,1,1
S1323,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1324,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1325,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1326,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1327,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1328,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1329,4,3,SQL Database; Power BI / Visuals; Cybersecurity,3,0,1,0,1,0,0,1
S1330,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1331,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1332,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1333,3,4,SQL Database; Power BI / Visuals; Data Structures & Algo; Cybersecurity,4,0,1,0,1,1,0,1
S1334,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1335,2,5,Python Programming; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,1,0,0,1,1,1,1
S1336,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1337,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1338,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1339,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1340,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1341,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1342,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1343,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1344,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1345,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1346,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1347,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1348,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1349,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1350,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1351,4,3,Advanced Excel; Cloud Computing; Cybersecurity,3,0,0,1,0,0,1,1
S1352,2,5,Python Programming; Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,5,1,0,1,1,0,1,1
S1353,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1354,3,4,Python Programming; SQL Database; Cloud Computing; Cybersecurity,4,1,1,0,0,0,1,1
S1355,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1356,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1357,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1358,2,5,Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,0,0,1,1,1,1,1
S1359,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1360,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1361,5,2,Python Programming; Cybersecurity,2,1,0,0,0,0,0,1
S1362,4,3,Python Programming; Cloud Computing; Cybersecurity,3,1,0,0,0,0,1,1
S1363,4,3,Advanced Excel; Data Structures & Algo; Cybersecurity,3,0,0,1,0,1,0,1
S1364,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1365,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1366,2,5,Python Programming; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,1,0,0,1,1,1,1
S1367,5,2,Python Programming; Cybersecurity,2,1,0,0,0,0,0,1
S1368,3,4,SQL Database; Power BI / Visuals; Data Structures & Algo; Cybersecurity,4,0,1,0,1,1,0,1
S1369,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1370,7,0,None,0,0,0,0,0,0,0,0
S1371,5,2,Python Programming; Cloud Computing,2,1,0,0,0,0,1,0
S1372,5,2,SQL Database; Cybersecurity,2,0,1,0,0,0,0,1
S1373,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1374,4,3,Advanced Excel; Cloud Computing; Cybersecurity,3,0,0,1,0,0,1,1
S1375,5,2,Python Programming; Cloud Computing,2,1,0,0,0,0,1,0
S1376,4,3,Python Programming; SQL Database; Power BI / Visuals,3,1,1,0,1,0,0,0
S1377,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1378,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1379,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1380,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1381,2,5,Python Programming; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,1,0,0,1,1,1,1
S1382,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1383,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1384,3,4,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,4,1,0,0,0,1,1,1
S1385,4,3,SQL Database; Power BI / Visuals; Data Structures & Algo,3,0,1,0,1,1,0,0
S1386,4,3,Python Programming; Power BI / Visuals; Cybersecurity,3,1,0,0,1,0,0,1
S1387,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1388,4,3,Advanced Excel; Cloud Computing; Cybersecurity,3,0,0,1,0,0,1,1
S1389,4,3,Python Programming; Cloud Computing; Cybersecurity,3,1,0,0,0,0,1,1
S1390,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1391,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1392,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1393,6,1,Power BI / Visuals,1,0,0,0,1,0,0,0
S1394,5,2,Data Structures & Algo; Cloud Computing,2,0,0,0,0,1,1,0
S1395,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1396,6,1,Power BI / Visuals,1,0,0,0,1,0,0,0
S1397,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1398,5,2,Advanced Excel; Cybersecurity,2,0,0,1,0,0,0,1
S1399,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1400,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1401,4,3,Python Programming; Data Structures & Algo; Cybersecurity,3,1,0,0,0,1,0,1
S1402,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1403,4,3,Python Programming; Cloud Computing; Cybersecurity,3,1,0,0,0,0,1,1
S1404,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1405,3,4,Advanced Excel; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,1,0,1,1,1
S1406,2,5,SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,0,1,0,1,1,1,1
S1407,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1408,5,2,Data Structures & Algo; Cybersecurity,2,0,0,0,0,1,0,1
S1409,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1410,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1411,4,3,Advanced Excel; Power BI / Visuals; Cybersecurity,3,0,0,1,1,0,0,1
S1412,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1413,2,5,SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,0,1,0,1,1,1,1
S1414,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1415,1,6,Python Programming; SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,6,1,1,0,1,1,1,1
S1416,4,3,Advanced Excel; Cloud Computing; Cybersecurity,3,0,0,1,0,0,1,1
S1417,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1418,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1419,2,5,Python Programming; SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,5,1,1,0,1,0,1,1
S1420,4,3,Python Programming; SQL Database; Cloud Computing,3,1,1,0,0,0,1,0
S1421,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1422,4,3,Python Programming; Power BI / Visuals; Cybersecurity,3,1,0,0,1,0,0,1
S1423,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1424,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1425,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1426,7,0,None,0,0,0,0,0,0,0,0
S1427,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1428,4,3,Python Programming; Cloud Computing; Cybersecurity,3,1,0,0,0,0,1,1
S1429,4,3,SQL Database; Cloud Computing; Cybersecurity,3,0,1,0,0,0,1,1
S1430,5,2,Data Structures & Algo; Cybersecurity,2,0,0,0,0,1,0,1
S1431,5,2,Advanced Excel; Cloud Computing,2,0,0,1,0,0,1,0
S1432,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1433,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1434,5,2,Power BI / Visuals; Cloud Computing,2,0,0,0,1,0,1,0
S1435,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1436,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1437,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1438,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1439,7,0,None,0,0,0,0,0,0,0,0
S1440,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1441,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1442,1,6,Python Programming; SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,6,1,1,0,1,1,1,1
S1443,5,2,SQL Database; Cybersecurity,2,0,1,0,0,0,0,1
S1444,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1445,3,4,Advanced Excel; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,1,0,1,1,1
S1446,2,5,Python Programming; SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,5,1,1,0,1,0,1,1
S1447,4,3,Python Programming; Cloud Computing; Cybersecurity,3,1,0,0,0,0,1,1
S1448,5,2,Advanced Excel; Cybersecurity,2,0,0,1,0,0,0,1
S1449,3,4,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,4,1,0,0,0,1,1,1
S1450,5,2,Data Structures & Algo; Cybersecurity,2,0,0,0,0,1,0,1
S1451,3,4,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,1,0,1,0,1,1
S1452,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1453,3,4,Python Programming; Power BI / Visuals; Cloud Computing; Cybersecurity,4,1,0,0,1,0,1,1
S1454,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1455,3,4,Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,0,1,1,0,1,1
S1456,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1457,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1458,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1459,3,4,Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,0,1,1,0,1,1
S1460,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1461,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1462,3,4,Python Programming; SQL Database; Cloud Computing; Cybersecurity,4,1,1,0,0,0,1,1
