student_id,component,raw_value,normalized_score,weight,weighted_contribution
S0091,Aptitude Score,75.86,75.86,0.2,15.172
S0091,CGPA,6.58,65.8,0.15,9.87
S0091,Projects,2.0,66.6667,0.15,10.0
S0091,Internships,0.0,0.0,0.15,0.0
S0091,Communication,96.0,96.0,0.1,9.6
S0092,Technical Skills,3.0,42.8571,0.25,10.7143
S0092,Aptitude Score,67.29,67.29,0.2,13.458
S0092,CGPA,7.59,75.9,0.15,11.385
S0092,Projects,2.0,66.6667,0.15,10.0
S0092,Internships,1.0,50.0,0.15,7.5
S0092,Communication,65.84,65.84,0.1,6.584
S0093,Technical Skills,5.0,71.4286,0.25,17.8571
S0093,Aptitude Score,73.18,73.18,0.2,14.636
S0093,CGPA,6.89,68.9,0.15,10.335
S0093,Projects,2.0,66.6667,0.15,10.0
S0093,Internships,0.0,0.0,0.15,0.0
S0093,Communication,56.55,56.55,0.1,5.655
S0094,Technical Skills,5.0,71.4286,0.25,17.8571
S0094,Aptitude Score,74.88,74.88,0.2,14.976
S0094,CGPA,9.35,93.5,0.15,14.025
S0094,Projects,2.0,66.6667,0.15,10.0
S0094,Internships,1.0,50.0,0.15,7.5
S0094,Communication,95.61,95.61,0.1,9.561
S0095,Technical Skills,3.0,42.8571,0.25,10.7143
S0095,Aptitude Score,67.59,67.59,0.2,13.518
S0095,CGPA,5.25,52.5,0.15,7.875
S0095,Projects,2.0,66.6667,0.15,10.0
S0095,Internships,0.0,0.0,0.15,0.0
S0095,Communication,96.0,96.0,0.1,9.6
S0096,Technical Skills,4.0,57.1429,0.25,14.2857
S0096,Aptitude Score,75.09,75.09,0.2,15.018
S0096,CGPA,8.44,84.4,0.15,12.66
S0096,Projects,1.0,33.3333,0.15,5.0
S0096,Internships,2.0,100.0,0.15,15.0
S0096,Communication,96.0,96.0,0.1,9.6
S0097,Technical Skills,4.0,57.1429,0.25,14.2857
S0097,Aptitude Score,63.05,63.05,0.2,12.61
S0097,CGPA,7.43,74.3,0.15,11.145
S0097,Projects,1.0,33.3333,0.15,5.0
S0097,Internships,0.0,0.0,0.15,0.0
S0097,Communication,77.97,77.97,0.1,7.797
S0098,Technical Skills,4.0,57.1429,0.25,14.2857
S0098,Aptitude Score,76.29,76.29,0.2,15.258
S0098,CGPA,8.11,81.1,0.15,12.165
S0098,Projects,2.0,66.6667,0.15,10.0
S0098,Internships,0.0,0.0,0.15,0.0
S0098,Communication,89.39,89.39,0.1,8.939
S0099,Technical Skills,3.0,42.8571,0.25,10.7143
S0099,Aptitude Score,67.26,67.26,0.2,13.452
S0099,CGPA,7.39,73.9,0.15,11.085
S0099,Projects,1.0,33.3333,0.15,5.0
S0099,Internships,0.0,0.0,0.15,0.0
S0099,Communication,73.5,73.5,0.1,7.35
S0100,Technical Skills,5.0,71.4286,0.25,17.8571
S0100,Aptitude Score,77.56,77.56,0.2,15.512
S0100,CGPA,4.09,40.9,0.15,6.135
S0100,Projects,3.0,100.0,0.15,15.0
S0100,Internships,3.0,100.0,0.15,15.0
S0100,Communication,96.0,96.0,0.1,9.6
S0101,Technical Skills,3.0,42.8571,0.25,10.7143
S0101,Aptitude Score,70.09,70.09,0.2,14.018
S0101,CGPA,7.66,76.6,0.15,11.49
S0101,Projects,3.0,100.0,0.15,15.0
S0101,Internships,2.0,100.0,0.15,15.0
S0101,Communication,59.61,59.61,0.1,5.961
S0102,Technical Skills,4.0,57.1429,0.25,14.2857
S0102,Aptitude Score,58.56,58.56,0.2,11.712
S0102,CGPA,8.74,87.4,0.15,13.11
S0102,Projects,1.0,33.3333,0.15,5.0
S0102,Internships,3.0,100.0,0.15,15.0
S0102,Communication,85.92,85.92,0.1,8.592
S0103,Technical Skills,2.0,28.5714,0.25,7.1429
S0103,Aptitude Score,78.81,78.81,0.2,15.762
S0103,CGPA,7.83,78.3,0.15,11.745
S0103,Projects,1.0,33.3333,0.15,5.0
S0103,Internships,0.0,0.0,0.15,0.0
S0103,Communication,96.0,96.0,0.1,9.6
S0104,Technical Skills,3.0,42.8571,0.25,10.7143
S0104,Aptitude Score,70.91,70.91,0.2,14.182
S0104,CGPA,7.77,77.7,0.15,11.655
S0104,Projects,1.0,33.3333,0.15,5.0
S0104,Internships,0.0,0.0,0.15,0.0
S0104,Communication,96.0,96.0,0.1,9.6
S0105,Technical Skills,4.0,57.1429,0.25,14.2857
S0105,Aptitude Score,60.5,60.5,0.2,12.1
S0105,CGPA,5.15,51.5,0.15,7.725
S0105,Projects,2.0,66.6667,0.15,10.0
S0105,Internships,1.0,50.0,0.15,7.5
S0105,Communication,63.73,63.73,0.1,6.373
S0106,Technical Skills,5.0,71.4286,0.25,17.8571
S0106,Aptitude Score,81.34,81.34,0.2,16.268
S0106,CGPA,8.97,89.7,0.15,13.455
S0106,Projects,2.0,66.6667,0.15,10.0
S0106,Internships,2.0,100.0,0.15,15.0
S0106,Communication,88.67,88.67,0.1,8.867
S0107,Technical Skills,4.0,57.1429,0.25,14.2857
S0107,Aptitude Score,85.11,85.11,0.2,17.022
S0107,CGPA,8.43,84.3,0.15,12.645
S0107,Projects,3.0,100.0,0.15,15.0
S0107,Internships,2.0,100.0,0.15,15.0
S0107,Communication,91.99,91.99,0.1,9.199
S0108,Technical Skills,2.0,28.5714,0.25,7.1429
S0108,Aptitude Score,79.26,79.26,0.2,15.852
S0108,CGPA,7.2,72.0,0.15,10.8
S0108,Projects,1.0,33.3333,0.15,5.0
S0108,Internships,2.0,100.0,0.15,15.0
S0108,Communication,83.54,83.54,0.1,8.354
S0109,Technical Skills,4.0,57.1429,0.25,14.2857
S0109,Aptitude Score,64.62,64.62,0.2,12.924
S0109,CGPA,6.59,65.9,0.15,9.885
S0109,Projects,1.0,33.3333,0.15,5.0
S0109,Internships,0.0,0.0,0.15,0.0
S0109,Communication,91.08,91.08,0.1,9.108
S0110,Technical Skills,2.0,28.5714,0.25,7.1429
S0110,Aptitude Score,70.95,70.95,0.2,14.19
S0110,CGPA,7.11,71.1,0.15,10.665
S0110,Projects,2.0,66.6667,0.15,10.0
S0110,Internships,0.0,0.0,0.15,0.0
S0110,Communication,85.53,85.53,0.1,8.553
S0111,Technical Skills,5.0,71.4286,0.25,17.8571
S0111,Aptitude Score,89.79,89.79,0.2,17.958
S0111,CGPA,8.27,82.7,0.15,12.405
S0111,Projects,2.0,66.6667,0.15,10.0
S0111,Internships,0.0,0.0,0.15,0.0
S0111,Communication,96.0,96.0,0.1,9.6
S0112,Technical Skills,6.0,85.7143,0.25,21.4286
S0112,Aptitude Score,62.88,62.88,0.2,12.576
S0112,CGPA,7.1,71.0,0.15,10.65
S0112,Projects,0.0,0.0,0.15,0.0
S0112,Internships,1.0,50.0,0.15,7.5
S0112,Communication,60.96,60.96,0.1,6.096
S0113,Technical Skills,4.0,57.1429,0.25,14.2857
S0113,Aptitude Score,63.55,63.55,0.2,12.71
S0113,CGPA,5.24,52.4,0.15,7.86
S0113,Projects,2.0,66.6667,0.15,10.0
S0113,Internships,2.0,100.0,0.15,15.0
S0113,Communication,67.33,67.33,0.1,6.733
S0114,Technical Skills,5.0,71.4286,0.25,17.8571
S0114,Aptitude Score,72.11,72.11,0.2,14.422
S0114,CGPA,7.1,71.0,0.15,10.65
S0114,Projects,1.0,33.3333,0.15,5.0
S0114,Internships,1.0,50.0,0.15,7.5
S0114,Communication,96.0,96.0,0.1,9.6
S0115,Technical Skills,3.0,42.8571,0.25,10.7143
S0115,Aptitude Score,80.22,80.22,0.2,16.044
S0115,CGPA,8.59,85.9,0.15,12.885
S0115,Projects,2.0,66.6667,0.15,10.0
S0115,Internships,0.0,0.0,0.15,0.0
S0115,Communication,93.51,93.51,0.1,9.351
S0116,Technical Skills,2.0,28.5714,0.25,7.1429
S0116,Aptitude Score,95.08,95.08,0.2,19.016
S0116,CGPA,8.11,81.1,0.15,12.165
S0116,Projects,3.0,100.0,0.15,15.0
S0116,Internships,1.0,50.0,0.15,7.5
S0116,Communication,65.45,65.45,0.1,6.545
S0117,Technical Skills,5.0,71.4286,0.25,17.8571
S0117,Aptitude Score,55.44,55.44,0.2,11.088
S0117,CGPA,6.21,62.1,0.15,9.315
S0117,Projects,2.0,66.6667,0.15,10.0
S0117,Internships,0.0,0.0,0.15,0.0
S0117,Communication,73.29,73.29,0.1,7.329
S0118,Technical Skills,5.0,71.4286,0.25,17.8571
S0118,Aptitude Score,67.82,67.82,0.2,13.564
S0118,CGPA,7.61,76.1,0.15,11.415
S0118,Projects,2.0,66.6667,0.15,10.0
S0118,Internships,0.0,0.0,0.15,0.0
S0118,Communication,79.99,79.99,0.1,7.999
S0119,Technical Skills,4.0,57.1429,0.25,14.2857
S0119,Aptitude Score,65.07,65.07,0.2,13.014
S0119,CGPA,5.61,56.1,0.15,8.415
S0119,Projects,2.0,66.6667,0.15,10.0
S0119,Internships,0.0,0.0,0.15,0.0
S0119,Communication,61.89,61.89,0.1,6.189
S0120,Technical Skills,5.0,71.4286,0.25,17.8571
S0120,Aptitude Score,97.0,97.0,0.2,19.4
S0120,CGPA,8.12,81.2,0.15,12.18
S0120,Projects,2.0,66.6667,0.15,10.0
S0120,Internships,0.0,0.0,0.15,0.0
S0120,Communication,86.27,86.27,0.1,8.627
S0121,Technical Skills,3.0,42.8571,0.25,10.7143
S0121,Aptitude Score,80.04,80.04,0.2,16.008
S0121,CGPA,7.64,76.4,0.15,11.46
S0121,Projects,3.0,100.0,0.15,15.0
S0121,Internships,0.0,0.0,0.15,0.0
S0121,Communication,76.29,76.29,0.1,7.629
S0122,Technical Skills,3.0,42.8571,0.25,10.7143
S0122,Aptitude Score,80.54,80.54,0.2,16.108
S0122,CGPA,9.85,98.5,0.15,14.775
S0122,Projects,6.0,100.0,0.15,15.0
S0122,Internships,2.0,100.0,0.15,15.0
S0122,Communication,90.58,90.58,0.1,9.058
S0123,Technical Skills,5.0,71.4286,0.25,17.8571
S0123,Aptitude Score,77.74,77.74,0.2,15.548
S0123,CGPA,9.45,94.5,0.15,14.175
S0123,Projects,2.0,66.6667,0.15,10.0
S0123,Internships,1.0,50.0,0.15,7.5
S0123,Communication,73.72,73.72,0.1,7.372
S0124,Technical Skills,6.0,85.7143,0.25,21.4286
S0124,Aptitude Score,87.36,87.36,0.2,17.472
S0124,CGPA,7.87,78.7,0.15,11.805
S0124,Projects,3.0,100.0,0.15,15.0
S0124,Internships,0.0,0.0,0.15,0.0
S0124,Communication,89.99,89.99,0.1,8.999
S0125,Technical Skills,3.0,42.8571,0.25,10.7143
S0125,Aptitude Score,77.72,77.72,0.2,15.544
S0125,CGPA,8.9,89.0,0.15,13.35
S0125,Projects,0.0,0.0,0.15,0.0
S0125,Internships,1.0,50.0,0.15,7.5
S0125,Communication,73.42,73.42,0.1,7.342
S0126,Technical Skills,3.0,42.8571,0.25,10.7143
S0126,Aptitude Score,80.12,80.12,0.2,16.024
S0126,CGPA,8.62,86.2,0.15,12.93
S0126,Projects,4.0,100.0,0.15,15.0
S0126,Internships,0.0,0.0,0.15,0.0
S0126,Communication,96.0,96.0,0.1,9.6
S0127,Technical Skills,5.0,71.4286,0.25,17.8571
S0127,Aptitude Score,66.46,66.46,0.2,13.292
S0127,CGPA,7.67,76.7,0.15,11.505
S0127,Projects,3.0,100.0,0.15,15.0
S0127,Internships,0.0,0.0,0.15,0.0
S0127,Communication,81.72,81.72,0.1,8.172
S0128,Technical Skills,5.0,71.4286,0.25,17.8571
S0128,Aptitude Score,66.71,66.71,0.2,13.342
S0128,CGPA,6.57,65.7,0.15,9.855
S0128,Projects,4.0,100.0,0.15,15.0
S0128,Internships,0.0,0.0,0.15,0.0
S0128,Communication,83.57,83.57,0.1,8.357
S0129,Technical Skills,6.0,85.7143,0.25,21.4286
S0129,Aptitude Score,74.14,74.14,0.2,14.828
S0129,CGPA,7.52,75.2,0.15,11.28
S0129,Projects,3.0,100.0,0.15,15.0
S0129,Internships,0.0,0.0,0.15,0.0
S0129,Communication,86.99,86.99,0.1,8.699
S0130,Technical Skills,3.0,42.8571,0.25,10.7143
S0130,Aptitude Score,68.92,68.92,0.2,13.784
S0130,CGPA,6.95,69.5,0.15,10.425
S0130,Projects,2.0,66.6667,0.15,10.0
S0130,Internships,0.0,0.0,0.15,0.0
S0130,Communication,89.81,89.81,0.1,8.981
S0131,Technical Skills,5.0,71.4286,0.25,17.8571
S0131,Aptitude Score,76.65,76.65,0.2,15.33
S0131,CGPA,6.7,67.0,0.15,10.05
S0131,Projects,2.0,66.6667,0.15,10.0
S0131,Internships,0.0,0.0,0.15,0.0
S0131,Communication,81.37,81.37,0.1,8.137
S0132,Technical Skills,6.0,85.7143,0.25,21.4286
S0132,Aptitude Score,79.15,79.15,0.2,15.83
S0132,CGPA,7.25,72.5,0.15,10.875
S0132,Projects,1.0,33.3333,0.15,5.0
S0132,Internships,1.0,50.0,0.15,7.5
S0132,Communication,87.01,87.01,0.1,8.701
S0133,Technical Skills,6.0,85.7143,0.25,21.4286
S0133,Aptitude Score,84.32,84.32,0.2,16.864
S0133,CGPA,8.39,83.9,0.15,12.585
S0133,Projects,3.0,100.0,0.15,15.0
S0133,Internships,3.0,100.0,0.15,15.0
S0133,Communication,92.06,92.06,0.1,9.206
S0134,Technical Skills,5.0,71.4286,0.25,17.8571
S0134,Aptitude Score,66.17,66.17,0.2,13.234
S0134,CGPA,7.55,75.5,0.15,11.325
S0134,Projects,2.0,66.6667,0.15,10.0
S0134,Internships,0.0,0.0,0.15,0.0
S0134,Communication,86.07,86.07,0.1,8.607
S0135,Technical Skills,4.0,57.1429,0.25,14.2857
S0135,Aptitude Score,61.32,61.32,0.2,12.264
S0135,CGPA,7.66,76.6,0.15,11.49
S0135,Projects,1.0,33.3333,0.15,5.0
S0135,Internships,0.0,0.0,0.15,0.0
S0135,Communication,79.31,79.31,0.1,7.931
S0136,Technical Skills,1.0,14.2857,0.25,3.5714
S0136,Aptitude Score,58.93,58.93,0.2,11.786
S0136,CGPA,5.73,57.3,0.15,8.595
S0136,Projects,3.0,100.0,0.15,15.0
S0136,Internships,0.0,0.0,0.15,0.0
S0136,Communication,86.83,86.83,0.1,8.683
S0137,Technical Skills,3.0,42.8571,0.25,10.7143
S0137,Aptitude Score,72.69,72.69,0.2,14.538
S0137,CGPA,7.48,74.8,0.15,11.22
S0137,Projects,3.0,100.0,0.15,15.0
S0137,Internships,0.0,0.0,0.15,0.0
S0137,Communication,89.23,89.23,0.1,8.923
S0138,Technical Skills,5.0,71.4286,0.25,17.8571
S0138,Aptitude Score,56.05,56.05,0.2,11.21
S0138,CGPA,6.96,69.6,0.15,10.44
S0138,Projects,2.0,66.6667,0.15,10.0
S0138,Internships,0.0,0.0,0.15,0.0
S0138,Communication,88.9,88.9,0.1,8.89
S0139,Technical Skills,6.0,85.7143,0.25,21.4286
S0139,Aptitude Score,73.78,73.78,0.2,14.756
S0139,CGPA,5.54,55.4,0.15,8.31
S0139,Projects,4.0,100.0,0.15,15.0
S0139,Internships,2.0,100.0,0.15,15.0
S0139,Communication,68.73,68.73,0.1,6.873
S0140,Technical Skills,2.0,28.5714,0.25,7.1429
S0140,Aptitude Score,54.19,54.19,0.2,10.838
S0140,CGPA,5.61,56.1,0.15,8.415
S0140,Projects,2.0,66.6667,0.15,10.0
S0140,Internships,1.0,50.0,0.15,7.5
S0140,Communication,91.83,91.83,0.1,9.183
S0141,Technical Skills,1.0,14.2857,0.25,3.5714
S0141,Aptitude Score,47.75,47.75,0.2,9.55
S0141,CGPA,8.28,82.8,0.15,12.42
S0141,Projects,0.0,0.0,0.15,0.0
S0141,Internships,0.0,0.0,0.15,0.0
S0141,Communication,85.21,85.21,0.1,8.521
S0142,Technical Skills,3.0,42.8571,0.25,10.7143
S0142,Aptitude Score,45.51,45.51,0.2,9.102
S0142,CGPA,4.49,44.9,0.15,6.735
S0142,Projects,1.0,33.3333,0.15,5.0
S0142,Internships,3.0,100.0,0.15,15.0
S0142,Communication,86.25,86.25,0.1,8.625
S0143,Technical Skills,3.0,42.8571,0.25,10.7143
S0143,Aptitude Score,76.55,76.55,0.2,15.31
S0143,CGPA,7.39,73.9,0.15,11.085
S0143,Projects,1.0,33.3333,0.15,5.0
S0143,Internships,1.0,50.0,0.15,7.5
S0143,Communication,96.0,96.0,0.1,9.6
S0144,Technical Skills,4.0,57.1429,0.25,14.2857
S0144,Aptitude Score,86.57,86.57,0.2,17.314
S0144,CGPA,8.28,82.8,0.15,12.42
S0144,Projects,4.0,100.0,0.15,15.0
S0144,Internships,1.0,50.0,0.15,7.5
S0144,Communication,76.5,76.5,0.1,7.65
S0145,Technical Skills,5.0,71.4286,0.25,17.8571
S0145,Aptitude Score,66.94,66.94,0.2,13.388
S0145,CGPA,6.52,65.2,0.15,9.78
S0145,Projects,3.0,100.0,0.15,15.0
S0145,Internships,0.0,0.0,0.15,0.0
S0145,Communication,86.15,86.15,0.1,8.615
S0146,Technical Skills,4.0,57.1429,0.25,14.2857
S0146,Aptitude Score,65.64,65.64,0.2,13.128
S0146,CGPA,6.99,69.9,0.15,10.485
S0146,Projects,1.0,33.3333,0.15,5.0
S0146,Internships,0.0,0.0,0.15,0.0
S0146,Communication,95.32,95.32,0.1,9.532
S0147,Technical Skills,4.0,57.1429,0.25,14.2857
S0147,Aptitude Score,57.26,57.26,0.2,11.452
S0147,CGPA,5.63,56.3,0.15,8.445
S0147,Projects,2.0,66.6667,0.15,10.0
S0147,Internships,1.0,50.0,0.15,7.5
S0147,Communication,54.54,54.54,0.1,5.454
S0148,Technical Skills,3.0,42.8571,0.25,10.7143
S0148,Aptitude Score,55.29,55.29,0.2,11.058
S0148,CGPA,6.98,69.8,0.15,10.47
S0148,Projects,2.0,66.6667,0.15,10.0
S0148,Internships,0.0,0.0,0.15,0.0
S0148,Communication,81.55,81.55,0.1,8.155
S0149,Technical Skills,5.0,71.4286,0.25,17.8571
S0149,Aptitude Score,68.04,68.04,0.2,13.608
S0149,CGPA,6.2,62.0,0.15,9.3
S0149,Projects,2.0,66.6667,0.15,10.0
S0149,Internships,3.0,100.0,0.15,15.0
S0149,Communication,82.06,82.06,0.1,8.206
S0150,Technical Skills,6.0,85.7143,0.25,21.4286
S0150,Aptitude Score,80.35,80.35,0.2,16.07
S0150,CGPA,8.32,83.2,0.15,12.48
S0150,Projects,3.0,100.0,0.15,15.0
S0150,Internships,1.0,50.0,0.15,7.5
S0150,Communication,87.95,87.95,0.1,8.795
S0151,Technical Skills,4.0,57.1429,0.25,14.2857
S0151,Aptitude Score,68.1,68.1,0.2,13.62
S0151,CGPA,6.93,69.3,0.15,10.395
S0151,Projects,5.0,100.0,0.15,15.0
S0151,Internships,1.0,50.0,0.15,7.5
S0151,Communication,84.83,84.83,0.1,8.483
S0152,Technical Skills,4.0,57.1429,0.25,14.2857
S0152,Aptitude Score,66.46,66.46,0.2,13.292
S0152,CGPA,6.44,64.4,0.15,9.66
S0152,Projects,1.0,33.3333,0.15,5.0
S0152,Internships,0.0,0.0,0.15,0.0
S0152,Communication,69.64,69.64,0.1,6.964
S0153,Technical Skills,3.0,42.8571,0.25,10.7143
S0153,Aptitude Score,74.04,74.04,0.2,14.808
S0153,CGPA,7.47,74.7,0.15,11.205
S0153,Projects,2.0,66.6667,0.15,10.0
S0153,Internships,0.0,0.0,0.15,0.0
S0153,Communication,91.94,91.94,0.1,9.194
S0154,Technical Skills,5.0,71.4286,0.25,17.8571
S0154,Aptitude Score,76.4,76.4,0.2,15.28
S0154,CGPA,9.49,94.9,0.15,14.235
S0154,Projects,0.0,0.0,0.15,0.0
S0154,Internships,2.0,100.0,0.15,15.0
S0154,Communication,96.0,96.0,0.1,9.6
S0155,Technical Skills,6.0,85.7143,0.25,21.4286
S0155,Aptitude Score,71.76,71.76,0.2,14.352
S0155,CGPA,6.99,69.9,0.15,10.485
S0155,Projects,2.0,66.6667,0.15,10.0
S0155,Internships,0.0,0.0,0.15,0.0
S0155,Communication,70.76,70.76,0.1,7.076
S0156,Technical Skills,4.0,57.1429,0.25,14.2857
S0156,Aptitude Score,52.64,52.64,0.2,10.528
S0156,CGPA,8.41,84.1,0.15,12.615
S0156,Projects,1.0,33.3333,0.15,5.0
S0156,Internships,3.0,100.0,0.15,15.0
S0156,Communication,79.4,79.4,0.1,7.94
S0157,Technical Skills,5.0,71.4286,0.25,17.8571
S0157,Aptitude Score,73.48,73.48,0.2,14.696
S0157,CGPA,6.06,60.6,0.15,9.09
S0157,Projects,1.0,33.3333,0.15,5.0
S0157,Internships,1.0,50.0,0.15,7.5
S0157,Communication,80.66,80.66,0.1,8.066
S0158,Technical Skills,4.0,57.1429,0.25,14.2857
S0158,Aptitude Score,71.94,71.94,0.2,14.388
S0158,CGPA,7.14,71.4,0.15,10.71
S0158,Projects,1.0,33.3333,0.15,5.0
S0158,Internships,0.0,0.0,0.15,0.0
S0158,Communication,86.94,86.94,0.1,8.694
S0159,Technical Skills,4.0,57.1429,0.25,14.2857
S0159,Aptitude Score,56.05,56.05,0.2,11.21
S0159,CGPA,6.18,61.8,0.15,9.27
S0159,Projects,1.0,33.3333,0.15,5.0
S0159,Internships,1.0,50.0,0.15,7.5
S0159,Communication,73.56,73.56,0.1,7.356
S0160,Technical Skills,2.0,28.5714,0.25,7.1429
S0160,Aptitude Score,79.14,79.14,0.2,15.828
S0160,CGPA,6.09,60.9,0.15,9.135
S0160,Projects,3.0,100.0,0.15,15.0
S0160,Internships,0.0,0.0,0.15,0.0
S0160,Communication,80.98,80.98,0.1,8.098
S0161,Technical Skills,4.0,57.1429,0.25,14.2857
S0161,Aptitude Score,72.29,72.29,0.2,14.458
S0161,CGPA,7.36,73.6,0.15,11.04
S0161,Projects,2.0,66.6667,0.15,10.0
S0161,Internships,2.0,100.0,0.15,15.0
S0161,Communication,83.72,83.72,0.1,8.372
S0162,Technical Skills,5.0,71.4286,0.25,17.8571
S0162,Aptitude Score,83.62,83.62,0.2,16.724
S0162,CGPA,8.29,82.9,0.15,12.435
S0162,Projects,0.0,0.0,0.15,0.0
S0162,Internships,1.0,50.0,0.15,7.5
S0162,Communication,66.51,66.51,0.1,6.651
S0163,Technical Skills,5.0,71.4286,0.25,17.8571
S0163,Aptitude Score,65.45,65.45,0.2,13.09
S0163,CGPA,6.35,63.5,0.15,9.525
S0163,Projects,1.0,33.3333,0.15,5.0
S0163,Internships,1.0,50.0,0.15,7.5
S0163,Communication,84.51,84.51,0.1,8.451
S0164,Technical Skills,3.0,42.8571,0.25,10.7143
S0164,Aptitude Score,52.25,52.25,0.2,10.45
S0164,CGPA,6.47,64.7,0.15,9.705
S0164,Projects,4.0,100.0,0.15,15.0
S0164,Internships,0.0,0.0,0.15,0.0
S0164,Communication,80.14,80.14,0.1,8.014
S0165,Technical Skills,5.0,71.4286,0.25,17.8571
S0165,Aptitude Score,70.15,70.15,0.2,14.03
S0165,CGPA,6.01,60.1,0.15,9.015
S0165,Projects,2.0,66.6667,0.15,10.0
S0165,Internships,0.0,0.0,0.15,0.0
S0165,Communication,59.88,59.88,0.1,5.988
S0166,Technical Skills,1.0,14.2857,0.25,3.5714
S0166,Aptitude Score,56.06,56.06,0.2,11.212
S0166,CGPA,6.93,69.3,0.15,10.395
S0166,Projects,0.0,0.0,0.15,0.0
S0166,Internships,1.0,50.0,0.15,7.5
S0166,Communication,96.0,96.0,0.1,9.6
S0167,Technical Skills,5.0,71.4286,0.25,17.8571
S0167,Aptitude Score,69.31,69.31,0.2,13.862
S0167,CGPA,7.97,79.7,0.15,11.955
S0167,Projects,1.0,33.3333,0.15,5.0
S0167,Internships,5.0,100.0,0.15,15.0
S0167,Communication,96.0,96.0,0.1,9.6
S0168,Technical Skills,4.0,57.1429,0.25,14.2857
S0168,Aptitude Score,82.86,82.86,0.2,16.572
S0168,CGPA,9.52,95.2,0.15,14.28
S0168,Projects,2.0,66.6667,0.15,10.0
S0168,Internships,2.0,100.0,0.15,15.0
S0168,Communication,79.36,79.36,0.1,7.936
S0169,Technical Skills,3.0,42.8571,0.25,10.7143
S0169,Aptitude Score,56.6,56.6,0.2,11.32
S0169,CGPA,6.65,66.5,0.15,9.975
S0169,Projects,2.0,66.6667,0.15,10.0
S0169,Internships,1.0,50.0,0.15,7.5
S0169,Communication,96.0,96.0,0.1,9.6
S0170,Technical Skills,2.0,28.5714,0.25,7.1429
S0170,Aptitude Score,83.24,83.24,0.2,16.648
S0170,CGPA,6.72,67.2,0.15,10.08
S0170,Projects,0.0,0.0,0.15,0.0
S0170,Internships,0.0,0.0,0.15,0.0
S0170,Communication,91.93,91.93,0.1,9.193
S0171,Technical Skills,4.0,57.1429,0.25,14.2857
S0171,Aptitude Score,70.7,70.7,0.2,14.14
S0171,CGPA,6.41,64.1,0.15,9.615
S0171,Projects,4.0,100.0,0.15,15.0
S0171,Internships,1.0,50.0,0.15,7.5
S0171,Communication,90.8,90.8,0.1,9.08
S0172,Technical Skills,7.0,100.0,0.25,25.0
S0172,Aptitude Score,66.39,66.39,0.2,13.278
S0172,CGPA,6.73,67.3,0.15,10.095
S0172,Projects,3.0,100.0,0.15,15.0
S0172,Internships,3.0,100.0,0.15,15.0
S0172,Communication,69.64,69.64,0.1,6.964
S0173,Technical Skills,6.0,85.7143,0.25,21.4286
S0173,Aptitude Score,80.96,80.96,0.2,16.192
S0173,CGPA,6.18,61.8,0.15,9.27
S0173,Projects,1.0,33.3333,0.15,5.0
S0173,Internships,0.0,0.0,0.15,0.0
S0173,Communication,63.33,63.33,0.1,6.333
S0174,Technical Skills,5.0,71.4286,0.25,17.8571
S0174,Aptitude Score,81.74,81.74,0.2,16.348
S0174,CGPA,7.63,76.3,0.15,11.445
S0174,Projects,1.0,33.3333,0.15,5.0
S0174,Internships,1.0,50.0,0.15,7.5
S0174,Communication,69.59,69.59,0.1,6.959
S0175,Technical Skills,6.0,85.7143,0.25,21.4286
S0175,Aptitude Score,65.22,65.22,0.2,13.044
S0175,CGPA,8.65,86.5,0.15,12.975
S0175,Projects,4.0,100.0,0.15,15.0
S0175,Internships,4.0,100.0,0.15,15.0
S0175,Communication,75.98,75.98,0.1,7.598
S0176,Technical Skills,5.0,71.4286,0.25,17.8571
S0176,Aptitude Score,89.95,89.95,0.2,17.99
S0176,CGPA,9.09,90.9,0.15,13.635
S0176,Projects,1.0,33.3333,0.15,5.0
S0176,Internships,1.0,50.0,0.15,7.5
S0176,Communication,71.14,71.14,0.1,7.114
S0177,Technical Skills,6.0,85.7143,0.25,21.4286
S0177,Aptitude Score,71.41,71.41,0.2,14.282
S0177,CGPA,7.79,77.9,0.15,11.685
S0177,Projects,3.0,100.0,0.15,15.0
S0177,Internships,0.0,0.0,0.15,0.0
S0177,Communication,96.0,96.0,0.1,9.6
S0178,Technical Skills,4.0,57.1429,0.25,14.2857
S0178,Aptitude Score,79.82,79.82,0.2,15.964
S0178,CGPA,7.14,71.4,0.15,10.71
S0178,Projects,0.0,0.0,0.15,0.0
S0178,Internships,0.0,0.0,0.15,0.0
S0178,Communication,80.33,80.33,0.1,8.033
S0179,Technical Skills,4.0,57.1429,0.25,14.2857
S0179,Aptitude Score,70.15,70.15,0.2,14.03
S0179,CGPA,6.72,67.2,0.15,10.08
S0179,Projects,1.0,33.3333,0.15,5.0
S0179,Internships,2.0,100.0,0.15,15.0
S0179,Communication,50.25,50.25,0.1,5.025
S0180,Technical Skills,4.0,57.1429,0.25,14.2857
S0180,Aptitude Score,78.11,78.11,0.2,15.622
S0180,CGPA,6.97,69.7,0.15,10.455
S0180,Projects,1.0,33.3333,0.15,5.0
S0180,Internships,1.0,50.0,0.15,7.5
S0180,Communication,74.63,74.63,0.1,7.463
S0181,Technical Skills,3.0,42.8571,0.25,10.7143
S0181,Aptitude Score,76.72,76.72,0.2,15.344
S0181,CGPA,8.04,80.4,0.15,12.06
